id_mutation,nom_station,distance_station_plus_proche
2022-1642945,Arts et Métiers,166.8137691298684
2022-1642947,Jules Joffrin,102.17540953107482
2022-1642951,Marx Dormoy,201.3617651691649
2022-1642963,Marie de Miribel,206.00449854950384
2022-1642976,Maraîchers,98.62124954420037
2022-1642979,Bolivar,19.62898423461173
2022-1642981,Laumière,143.4358735414427
2022-1642982,Blanche,446.0601420547227
2022-1642991,Simplon,180.5594511771476
2022-1642994,Franklin D. Roosevelt,185.40248226749463
2022-1642995,Diane Arbus,256.12646852820666
2022-1642996,Franklin D. Roosevelt,185.40248226749463
2022-1643001,Hôpital Robert Debré,252.30634293307514
2022-1643009,Pré Saint-Gervais,69.52126011968942
2022-1643012,Marie de Miribel,97.5439569248646
2022-1643015,Franklin D. Roosevelt,185.40248226749463
2022-1643019,Épinettes - Pouchet,253.96795256549908
2022-1643024,Les Halles,197.74268949583583
2022-1643029,Porte de Champerret,163.66469294481413
2022-1643038,Strasbourg-Saint-Denis,187.8854008079445
2022-1643042,Temple,145.14822017451704
2022-1643044,Marx Dormoy,132.8930843184182
2022-1643045,Marx Dormoy,159.5684202772205
2022-1643055,Hôpital Robert Debré,154.68174431973463
2022-1643067,Gambetta,112.39526925996577
2022-1643070,Château Rouge,270.0550061262201
2022-1643073,Gambetta,298.01594457834926
2022-1643074,Saint-Lazare,83.34557988442263
2022-1643077,Saint-Lazare,118.49847983699215
2022-1643083,Brochant,260.72669619172893
2022-1643084,Porte de Vincennes,84.92729672338993
2022-1643085,Jourdain,307.9266360276191
2022-1643088,Abbesses,31.235762944873635
2022-1643089,Chemin Vert,206.2471721443307
2022-1643094,Porte de Clignancourt,250.98055380117796
2022-1643100,Pyrénées,306.88619004228246
2022-1643102,Lamarck-Caulaincourt,339.7878300939713
2022-1643106,Angélique Compoint,248.2559213857674
2022-1643108,La Chapelle,423.8991787842147
2022-1643113,Marx Dormoy,250.1056252901369
2022-1643115,Marx Dormoy,400.429416058244
2022-1643120,Corentin Cariou,406.42437460779786
2022-1643121,Marx Dormoy,250.1056252901369
2022-1643122,Jacques Bonsergent,83.49257780067553
2022-1643130,Lamarck-Caulaincourt,445.6307753667571
2022-1643131,Séverine,107.1017830454882
2022-1643140,Strasbourg-Saint-Denis,185.2469428612596
2022-1643143,Pyrénées,234.44231825282327
2022-1643154,Maraîchers,26.848353437742492
2022-1643155,Jacques Bonsergent,162.6167723518067
2022-1643165,Porte de Saint-Ouen,333.69069801999046
2022-1643168,Marx Dormoy,250.1056252901369
2022-1643169,Belleville,115.09222024933871
2022-1643173,Crimée,208.01305909538328
2022-1643175,Angélique Compoint,322.60688869157724
2022-1643176,Porte de Montreuil,58.53037462883871
2022-1643178,Strasbourg-Saint-Denis,82.22628939542167
2022-1643196,Château Rouge,78.20149602058473
2022-1643197,Pelleport,207.6409099723266
2022-1643201,Saint-Paul,40.63059966120609
2022-1643202,Château Rouge,379.86535040536535
2022-1643218,Jules Joffrin,205.8938379981243
2022-1643223,Corentin Cariou,263.1024310196908
2022-1643235,Marx Dormoy,385.940294258788
2022-1643238,Marcadet-Poissonniers,165.1675732823998
2022-1643240,Corentin Cariou,263.1024310196908
2022-1643241,Hôpital Robert Debré,252.30634293307514
2022-1643249,Sentier,156.50336940408792
2022-1643255,Crimée,196.4337820930269
2022-1643262,Porte de Clignancourt,88.6962285584863
2022-1643267,Honoré de Balzac,124.21082709372921
2022-1643274,Saint-Sébastien-Froissart,118.53160207578797
2022-1643275,Saint-Sébastien-Froissart,118.53160207578797
2022-1643290,Gambetta,405.7847772185209
2022-1643291,Séverine,146.35436769408673
2022-1643299,Alma-Marceau,75.7247704072753
2022-1643302,Ourcq,354.2251308862621
2022-1643304,Château d'Eau,224.80494846455034
2022-1643305,Barbès-Rochechouart,188.15958904297702
2022-1643311,Honoré de Balzac,135.09058770675512
2022-1643314,Ourcq,170.19787159511594
2022-1643327,Arts et Métiers,224.21028437335016
2022-1643359,Guy Môquet,404.4317089358948
2022-1643361,Brochant,294.62930188824544
2022-1643369,Rome,205.256198916906
2022-1643372,Barbès-Rochechouart,201.98785196512907
2022-1643378,Laumière,301.40025980840727
2022-1643380,Angélique Compoint,288.07006442327014
2022-1643381,Funiculaire Montmartre Station Basse,125.45132246128924
2022-1643383,Pont-Cardinet,441.54477224261626
2022-1643389,Poissonnière,187.17603166748998
2022-1643392,Ternes,163.61953294565092
2022-1643396,Angélique Compoint,248.2559213857674
2022-1643397,Ternes,163.61953294565092
2022-1643398,Ménilmontant,290.32104706339743
2022-1643406,Place des Fêtes,130.16020800464844
2022-1643407,Liège,116.93826657399646
2022-1643411,Pelleport,241.8408401089091
2022-1643417,Europe,255.31243797610375
2022-1643430,Argentine,274.3175455694537
2022-1643434,Père Lachaise,371.5106030264398
2022-1643435,Corentin Cariou,228.3626067490378
2022-1643441,Buzenval,33.110250140111084
2022-1643444,Trinité d'Estienne d'Orves,83.95192572199988
2022-1643451,Château Rouge,210.5630488870512
2022-1643452,Nation,291.3548400772114
2022-1643455,Ternes,482.6035226257115
2022-1643458,Porte de Clignancourt,106.50547033569931
2022-1643464,Pyrénées,306.88619004228246
2022-1643466,Corentin Cariou,330.95846638926895
2022-1643469,Stalingrad,144.47730097452649
2022-1643471,Ourcq,253.79571314286548
2022-1643473,Pont-Cardinet,383.94972992601333
2022-1643475,Marie de Miribel,407.9489678140131
2022-1643490,Porte de Clignancourt,75.08012717172214
2022-1643495,Laumière,45.41865315378151
2022-1643498,Simplon,166.08857992259865
2022-1643501,Saint-Sébastien-Froissart,43.57617279569735
2022-1643513,Saint-Sébastien-Froissart,391.58348273164654
2022-1643515,Château Rouge,152.95330903903374
2022-1643516,Bonne Nouvelle,178.97273028140378
2022-1643519,Alexandre Dumas,458.8646188182434
2022-1643523,Alexandre Dumas,184.29099027672524
2022-1643527,Porte de Clignancourt,238.55563158572951
2022-1643536,Porte de Champerret,40.279694081617095
2022-1643539,Lamarck-Caulaincourt,377.21836115261
2022-1643541,Marcadet-Poissonniers,165.1675732823998
2022-1643550,Télégraphe,205.4072189922084
2022-1643551,Rosa Parks,396.4124238347406
2022-1643564,Rambuteau,188.1314494960377
2022-1643568,Maraîchers,123.24844165988874
2022-1643570,Porte de la Chapelle,352.5424574980451
2022-1643570,Porte de la Chapelle,352.5424574980451
2022-1643573,Pelleport,154.72675807858263
2022-1643583,Ourcq,219.23728399219013
2022-1643591,Bolivar,317.82838117119314
2022-1643592,Goncourt,184.96998771431737
2022-1643595,Château Rouge,32.18644746875218
2022-1643602,Buzenval,95.7642983431223
2022-1643603,Rome,192.1433993725117
2022-1643615,Ourcq,219.23728399219013
2022-1643625,Télégraphe,92.1839898762247
2022-1643626,Riquet,249.06167029071872
2022-1643627,Marx Dormoy,75.13427979881224
2022-1643628,Crimée,238.1703618226633
2022-1643629,Malesherbes,352.3586566903803
2022-1643639,Porte de Clichy,257.12179238788957
2022-1643639,Cadet,191.1417537436348
2022-1643650,Jules Joffrin,238.42445009867012
2022-1643657,Saint-Philippe du Roule,303.91166528707885
2022-1643657,Saint-Philippe du Roule,303.91166528707885
2022-1643662,Pyrénées,252.5027861076124
2022-1643663,Place de Clichy,55.05444485622653
2022-1643664,Stalingrad,52.66327011203589
2022-1643671,Jourdain,596.2999522575844
2022-1643676,Gare de l'Est,226.7387450113234
2022-1643683,Ménilmontant,485.1731407439966
2022-1643688,Marx Dormoy,182.7423282295294
2022-1643690,Argentine,204.23402971937142
2022-1643699,Porte de Bagnolet,289.96248999425575
2022-1643700,Maraîchers,98.62124954420037
2022-1643703,Guy Môquet,182.52118594076384
2022-1643704,Pelleport,539.0590280268642
2022-1643705,Simplon,168.6226402932091
2022-1643714,Porte de Vincennes,231.08417499281916
2022-1643719,Jacques Bonsergent,421.288138881892
2022-1643722,La Chapelle,412.21724042253277
2022-1643733,Pigalle,302.7566133976555
2022-1643734,Porte de Clignancourt,130.7231508962534
2022-1643735,Belleville,192.19761634320474
2022-1643742,Guy Môquet,287.5058954348724
2022-1643745,Alma-Marceau,142.17912799765196
2022-1643746,La Fourche,352.0195194871673
2022-1643748,Alexandre Dumas,503.9613531817021
2022-1643761,Pont Marie,228.10399532279934
2022-1643764,Funiculaire Montmartre Station Haute,218.17781100858295
2022-1643767,Porte des Lilas,65.78410276416442
2022-1643772,Porte de Saint-Ouen,51.183413921006796
2022-1643786,Marcadet-Poissonniers,294.38816711212627
2022-1643787,Botzaris,103.91650851930508
2022-1643789,Pigalle,144.81552919576256
2022-1643792,Marx Dormoy,165.49961242809837
2022-1643795,Jourdain,396.7568352120561
2022-1643796,Marcadet-Poissonniers,73.95097287495825
2022-1643797,Miromesnil,142.39578229646986
2022-1643799,Neuilly Porte Maillot,221.48367154630168
2022-1643803,Jules Joffrin,186.6247032526402
2022-1643804,Jules Joffrin,224.55274021146806
2022-1643805,Château Rouge,180.28206698926763
2022-1643810,Abbesses,175.9003640274196
2022-1643810,Abbesses,175.9003640274196
2022-1643815,Laumière,204.42730234611935
2022-1643817,Télégraphe,351.5101247201647
2022-1643818,Guy Môquet,179.47983506492503
2022-1643827,Jacques Bonsergent,150.70223672520436
2022-1643831,Gambetta,212.60454881534218
2022-1643835,Poissonnière,175.4484025925394
2022-1643839,Marx Dormoy,107.80449842218528
2022-1643841,Alexandre Dumas,242.66791703570263
2022-1643847,Marie de Miribel,220.21838004693694
2022-1643849,Jules Joffrin,106.47860856370235
2022-1643851,Buzenval,365.7608472139283
2022-1643852,Gambetta,314.513592020104
2022-1643853,Château Rouge,343.54830599831985
2022-1643870,Porte de Bagnolet,257.7721164325324
2022-1643873,Rosa Parks,392.372510697888
2022-1643874,Jaurès,135.99694824139522
2022-1643875,Crimée,164.33841414705637
2022-1643876,Brochant,250.26676002911086
2022-1643876,Brochant,250.26676002911086
2022-1643877,Crimée,308.46435907529883
2022-1643884,Bourse,172.70487649206788
2022-1643884,Bourse,172.70487649206788
2022-1643884,Bourse,172.70487649206788
2022-1643894,Porte de Montreuil,218.56390001155003
2022-1643895,Marx Dormoy,225.94104171990304
2022-1643907,Porte de Saint-Ouen,136.8201026688886
2022-1643909,Porte de Clignancourt,136.28270010408775
2022-1643913,Porte d'Asnières,381.3066590926695
2022-1643930,Brochant,218.36739079033825
2022-1643931,Porte de Clichy,153.2304118219495
2022-1643934,Château-Landon,111.85144287565869
2022-1643939,Gambetta,478.93036459461626
2022-1643940,Le Peletier,139.34013685121633
2022-1643942,Anvers,193.32461700014477
2022-1643943,Pereire-Levallois,315.3074436037943
2022-1643944,Goncourt,252.6214040747195
2022-1643954,Stalingrad,68.75021259263764
2022-1643965,Crimée,49.70137344591466
2022-1643970,Pré Saint-Gervais,162.78621705189718
2022-1643971,Abbesses,241.5025858472634
2022-1643974,Buttes-Chaumont,194.65517226211634
2022-1643978,Saint-Georges,238.73443303866068
2022-1643980,Jacques Bonsergent,384.2437776325204
2022-1643990,Guy Môquet,17.327584368715538
2022-1643995,Jules Joffrin,216.5668492835558
2022-1643996,Louis Blanc,174.04680572927427
2022-1644000,Porte de la Chapelle,58.659250875072885
2022-1644003,Marcadet-Poissonniers,355.313725906979
2022-1644005,Marcadet-Poissonniers,106.24292701884244
2022-1644006,Ourcq,45.99353526249127
2022-1644006,Ourcq,45.99353526249127
2022-1644020,Lamarck-Caulaincourt,254.59983524738044
2022-1644026,Sentier,240.8218237942619
2022-1644036,Porte de Vincennes,367.8127552132615
2022-1644041,Brochant,212.20869658427978
2022-1644050,Télégraphe,185.41787976366257
2022-1644051,Jourdain,84.32102852545371
2022-1644052,Marcadet-Poissonniers,354.15443150921766
2022-1644064,Lamarck-Caulaincourt,268.72356852126586
2022-1644065,Télégraphe,372.73492105718714
2022-1644069,Marx Dormoy,144.03368663612414
2022-1644072,Botzaris,306.0505358487679
2022-1644074,Riquet,389.17252395574724
2022-1644076,Crimée,164.33841414705637
2022-1644082,Saint-Paul,410.0398742498583
2022-1644085,Réaumur Sébastopol,203.11851140855111
2022-1644086,Réaumur Sébastopol,203.11851140855111
2022-1644096,Saint-Georges,56.71801262555628
2022-1644098,Pyrénées,234.63357955663128
2022-1644118,Place de Clichy,237.20509855477374
2022-1644123,Gambetta,463.96101274183536
2022-1644126,Saint-Paul,183.9963033870476
2022-1644148,Strasbourg-Saint-Denis,167.3196124373268
2022-1644152,Lamarck-Caulaincourt,262.2607897488773
2022-1644155,Château Rouge,405.1747367229027
2022-1644158,Buzenval,386.4841869476574
2022-1644170,Malesherbes,334.83726554751894
2022-1644176,Ourcq,275.01035371413576
2022-1644184,Séverine,256.72440803669457
2022-1644187,Ourcq,421.2544132060421
2022-1644191,Jourdain,123.10165286985864
2022-1644199,Château Rouge,366.92482565779903
2022-1644206,Marx Dormoy,269.09393280373564
2022-1644208,Château d'Eau,222.61811078357408
2022-1644210,Buttes-Chaumont,288.56535521515633
2022-1644213,Marcadet-Poissonniers,155.14230887732444
2022-1644214,Marx Dormoy,303.8654045269335
2022-1644218,Bonne Nouvelle,222.788586761759
2022-1644221,Télégraphe,350.8090477787284
2022-1644223,Gambetta,304.5078432489094
2022-1644226,Porte de la Chapelle,387.9945708539473
2022-1644227,Laumière,207.946422272782
2022-1644232,Gambetta,87.06509580479126
2022-1644235,Ourcq,408.7959587699883
2022-1644241,Simplon,294.46051542992785
2022-1644253,Jacques Bonsergent,194.55252988882702
2022-1644262,Bonne Nouvelle,222.788586761759
2022-1644263,Bonne Nouvelle,222.788586761759
2022-1644264,Marx Dormoy,311.9778211024538
2022-1644274,Funiculaire Montmartre Station Haute,354.42597692186627
2022-1644279,Marx Dormoy,263.558782119984
2022-1644280,Porte de Clignancourt,134.6454622165041
2022-1644284,Simplon,226.91708184647945
2022-1644288,Pereire-Levallois,353.02010731499996
2022-1644291,La Fourche,309.0978297878989
2022-1644295,Buzenval,83.9411935418634
2022-1644296,Pigalle,188.89871343091903
2022-1644302,La Chapelle,145.73845659800773
2022-1644308,Marx Dormoy,259.13116794704814
2022-1644311,Neuilly Porte Maillot,536.1384842326626
2022-1644335,Guy Môquet,369.11370723856425
2022-1644341,Château Rouge,222.82798594293035
2022-1644343,Pont Marie,179.06834542420395
2022-1644344,Épinettes - Pouchet,175.2297272171567
2022-1644368,Gambetta,478.93036459461626
2022-1644373,Saint-Paul,100.54188343562865
2022-1644375,Gare de l'Est,57.654293529057306
2022-1644381,Saint-Fargeau,300.39703602150604
2022-1644390,Porte de la Chapelle,74.54532332743209
2022-1644396,Arts et Métiers,265.48740762331823
2022-1644401,Blanche,181.52218647971873
2022-1644405,Lamarck-Caulaincourt,448.545889220561
2022-1644416,Strasbourg-Saint-Denis,213.7367299397291
2022-1644419,Saint-Paul,257.7365744487031
2022-1644420,Rosa Parks,369.67366412053565
2022-1644431,Guy Môquet,169.5786072281978
2022-1644433,Riquet,172.63339691247194
2022-1644437,Ourcq,91.39872402536994
2022-1644441,Marx Dormoy,181.94205520310996
2022-1644443,Jaurès,154.82902787378333
2022-1644446,Château Rouge,184.4184905965176
2022-1644455,Cadet,267.3702968634647
2022-1644459,Belleville,44.46218359017363
2022-1644488,Avenue Émile Zola,225.35459247178008
2022-1644495,Pernety,350.71842348476065
2022-1644503,Place d'Italie,220.60426333635738
2022-1644510,Pasteur,221.08076734025704
2022-1644523,Nation,206.67994642379475
2022-1644543,Goncourt,235.75697487461292
2022-1644548,Corvisart,458.9987009205778
2022-1644549,Corvisart,117.69303622596007
2022-1644552,Tolbiac,281.0772425243013
2022-1644564,Convention,249.4984107943736
2022-1644565,Plaisance,423.46771354000174
2022-1644582,Charles Michels,443.8012397627573
2022-1644588,Cité Universitaire,494.90663277583644
2022-1644617,Père Lachaise,238.54303349368104
2022-1644618,Saint-Michel,82.2766689373253
2022-1644619,Michel Bizot,274.6185422250051
2022-1644628,Rue Saint-Maur,131.50387856207152
2022-1644633,Pasteur,418.30187906855264
2022-1644637,Félix Faure,84.70240745902497
2022-1644637,Félix Faure,84.70240745902497
2022-1644637,Félix Faure,84.70240745902497
2022-1644649,Charles Michels,302.0863808535185
2022-1644670,Montempoivre,65.3525925960675
2022-1644679,La Tour Maubourg,266.9432272312317
2022-1644688,Nationale,125.41010816966056
2022-1644759,Pont du Garigliano,318.1357281246163
2022-1644771,Vavin,131.53147120423768
2022-1644777,Kléber,370.96983804484387
2022-1644786,Exelmans,411.3885119717212
2022-1644789,Saint-Michel,97.16259218942969
2022-1644803,Place d'Italie,214.18784171740828
2022-1644806,Volontaires,325.92935204124234
2022-1644809,Chardon Lagache,355.0993677636344
2022-1644819,Jean Moulin,141.97231320533618
2022-1644826,Couronnes,173.9212654027226
2022-1644829,Plaisance,461.00534219003544
2022-1644839,Vaugirard,320.3817249026098
2022-1644842,Convention,457.33244065464197
2022-1644843,Faidherbe Chaligny,212.57936147523614
2022-1644857,Passy,256.87835426703094
2022-1644861,Corvisart,266.3407391387414
2022-1644862,Maison Blanche,57.65805216453916
2022-1644878,Charonne,216.83870008249605
2022-1644884,Avenue Foch,142.8247893535936
2022-1644895,Dugommier,367.12542550737345
2022-1644915,Poterne des Peupliers,370.0558895572821
2022-1644924,Porte de Choisy,166.03797772999962
2022-1644929,Porte de Vincennes,46.101151731822306
2022-1644936,Quai de la Gare,66.36682552768085
2022-1644985,Porte Dorée,175.84413115889598
2022-1644991,Boucicaut,356.3241621620774
2022-1644996,Richard Lenoir,207.4604553186862
2022-1645001,Lourmel,245.07333658092034
2022-1645009,Oberkampf,168.6167056677438
2022-1645015,Philippe Auguste,244.3383792289264
2022-1645022,Lourmel,191.56985981637044
2022-1645025,Rue de la Pompe,371.5867584165564
2022-1645026,Exelmans,145.56779496932646
2022-1645040,Vaugirard,422.24417174807974
2022-1645048,Charonne,62.343596636126975
2022-1645078,La Muette,411.3588709074326
2022-1645079,Lourmel,95.87452328133453
2022-1645087,École Militaire,312.99960926880993
2022-1645102,Boissière,146.2067398658114
2022-1645106,Cité Universitaire,476.3926555165286
2022-1645131,Exelmans,445.2743160147362
2022-1645140,Pernety,162.51177045478332
2022-1645145,Picpus,250.64315368403044
2022-1645147,Maryse Bastié,183.45777967144193
2022-1645157,Mouton-Duvernet,352.20903996096496
