id_mutation,nom_ev,distance_parc_plus_proche
2022-1640877,JARDIN PAULE MINCK,203.8326697257861
2022-1640882,JARDIN DU VER TETU,338.6406614234754
2022-1640890,JARDIN CROMOT-DU BOURG,345.12485718544207
2022-1640891,JARDIN CASQUE D'OR,286.0881722925552
2022-1640896,JARDIN FRANCOISE HELENE JOURDA,289.34584888427077
2022-1640904,SQUARE EMMANUEL FLEURY,347.85195334242286
2022-1640911,SQUARE JEAN PERRIN,475.4320201201674
2022-1640914,SQUARE DU PETIT BOIS,460.24490186734164
2022-1640920,SQUARE SAINTE-HELENE,267.249160964032
2022-1640921,SQUARE EDOUARD VAILLANT,374.1250630098948
2022-1640924,SQUARE RAYMOND SOUPLEX,188.07510417686862
2022-1640936,JARDIN ANNE FRANK (HOTEL SAINT-AIGNAN),61.86935998328044
2022-1640946,SQUARE DES DEUX NETHES,137.02675188712524
2022-1640962,JARDIN NUSCH ELUARD,372.0891953901188
2022-1640963,JARDIN DE LA RUE REBEVAL,257.6054810493271
2022-1640980,JARDIN DE LA BIBLIOTHEQUE THIERS (FONDATION DOSNE),343.1484685275714
2022-1640983,SQUARE DU TEMPLE - ELIE WIESEL,178.36425652133687
2022-1640984,SQUARE ALBAN SATRAGNE,236.51415305188726
2022-1640991,SQUARE DE LA SALAMANDRE,34.979408150461246
2022-1640998,JARDIN MARIELLE-FRANCO,203.7908925633719
2022-1641011,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),78.7520225815955
2022-1641015,JARDIN DE LA BIBLIOTHEQUE THIERS (FONDATION DOSNE),320.0709451691926
2022-1641021,SQUARE ERNEST CHAUSSON,153.79311021451576
2022-1641022,SQUARE MONTHOLON,87.97772828323315
2022-1641024,JARDIN PIERRE SEGHERS,250.90206992849883
2022-1641025,SQUARE DU PETIT BOIS,218.50708304165806
2022-1641038,PARC DE BELLEVILLE,185.49908004566876
2022-1641044,PARC MARCEL BLEUNSTEIN-BLANCHET DIT PARC DE LA TURLURE,287.3948619713483
2022-1641048,PROMENADE DE LA FORET LINEAIRE,120.16838581748873
2022-1641051,JARDIN DU CLOS DES BLANCS MANTEAUX,252.24248933834716
2022-1641056,SQUARE RUES BELLEVILLE - TELEGRAPHE,202.6178490532287
2022-1641061,JARDIN DE LA BIBLIOTHEQUE THIERS (FONDATION DOSNE),34.511773009027195
2022-1641066,JARDIN ANNE FRANK (HOTEL SAINT-AIGNAN),94.04917091371955
2022-1641071,SQUARE MADELEINE TRIBOLATI,179.53051437133146
2022-1641073,JARDINS ROSA LUXEMBURG,191.87962022365582
2022-1641081,SQUARE DAMPIERRE - ROUVET,300.77506032043124
2022-1641086,SQUARE RUES BELLEVILLE - TELEGRAPHE,127.79195049393705
2022-1641087,SQUARE ALBERT BESNARD,114.37778096135804
2022-1641094,JARDIN DAMIA,305.7195667221783
2022-1641095,JARDIN DES RUES DES ORTEAUX - CROIX SAINT-SIMON,214.3172001235496
2022-1641103,SQUARE DE LA PLACE DE LA REUNION,88.9645330644731
2022-1641107,SQUARE SERGE REGGIANI,285.9619241315694
2022-1641112,SQUARE EMILY DICKINSON,181.105799865202
2022-1641129,SQUARE DES BATIGNOLLES,528.690436764385
2022-1641131,JARDIN DE LA MAIRIE DU IXEME,128.952465984828
2022-1641139,JARDIN DU CLOS DES BLANCS MANTEAUX,162.35486573601386
2022-1641140,SQUARE DU TEMPLE - ELIE WIESEL,177.08426492679163
2022-1641141,SQUARE LEON SERPOLLET,457.36956704438154
2022-1641147,JARDIN DE VITALY,118.018977690014
2022-1641154,JARDIN PIXERECOURT,74.5104377506031
2022-1641161,SQUARE JEHAN RICTUS,203.77542409087388
2022-1641165,SQUARE JULIETTE DODU,556.3727093154599
2022-1641167,SQUARE CARPEAUX,203.88747106185238
2022-1641171,JARDIN SAINT-VINCENT,344.2078024530833
2022-1641176,JARDIN DE LA BIBLIOTHEQUE THIERS (FONDATION DOSNE),292.1412825237083
2022-1641177,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,201.7224551205711
2022-1641183,JARDIN DE LA RUE REBEVAL,613.1797110993201
2022-1641184,JARDIN DE LA RUE COMPANS,231.98575153345215
2022-1641185,SQUARE DU REGARD DE LA LANTERNE,312.0369632236489
2022-1641187,SQUARE MONTHOLON,316.0299157238851
2022-1641195,SQUARE DE LA TOUR SAINT-JACQUES,357.7167004873514
2022-1641203,SQUARE FREDERIC LEMAITRE,362.6939819151325
2022-1641218,SQUARE RUES BELLEVILLE - TELEGRAPHE,127.79195049393705
2022-1641219,JARDIN DES RUES DES ORTEAUX - CROIX SAINT-SIMON,235.26411002461953
2022-1641237,JARDIN PAULE MINCK,89.29598925652327
2022-1641243,PROMENADE PEREIRE - LEBON / GUERSANT,448.9793018712618
2022-1641244,JARDIN FRANCOISE HELENE JOURDA,165.14419964325722
2022-1641247,SQUARE DU PASSAGE LEON,403.7105060696067
2022-1641257,JARDIN RUE DU CHALET,300.661944046001
2022-1641264,JARDIN D'EOLE,165.26242989658854
2022-1641269,SQUARE ARISTIDE CAVAILLE-COLL,474.6350030929833
2022-1641275,JARDIN DE LA RUE DES COURONNES,178.2665045385459
2022-1641276,JARDIN DE L'HOPITAL SAINT-LOUIS,157.70692862992942
2022-1641291,JARDIN DES OISEAUX,30.492708442366922
2022-1641292,SQUARE HELENE,50.30319058983803
2022-1641295,JARDIN DE LA MAIRIE DU VIIIEME,273.8207193240373
2022-1641296,JARDIN DU 60 RUE DE LA JUSTICE,44.89511374296448
2022-1641299,SQUARE MADELEINE TRIBOLATI,244.71860359630526
2022-1641304,SQUARE RUES BELLEVILLE - TELEGRAPHE,305.2127177632936
2022-1641306,JARDIN MARIA VERONE,54.08999124404524
2022-1641315,SQUARE JOEL LE TAC,183.00472576252818
2022-1641332,SQUARE EUGENE VARLIN,379.16014604305485
2022-1641334,SQUARE DES GRES,204.11142288958436
2022-1641343,SQUARE EUGENE VARLIN,226.98164232979843
2022-1641345,JARDIN DES ROSIERS-JOSEPH MIGNERET,75.2252527752677
2022-1641362,SQUARE DU PASSAGE LEON,363.696771389025
2022-1641373,SQUARE SAINT-BERNARD - SAID BOUZIRI,261.7592190215879
2022-1641375,SQUARE LEON SERPOLLET,239.31975532476937
2022-1641380,PROMENADE PC 17 TRANCHEE PEREIRE,352.53003925686363
2022-1641390,SQUARE DU PASSAGE LEON,228.0767768431254
2022-1641397,JARDIN DE L'HOTEL DE SENS,353.94987564835844
2022-1641403,JARDIN DE LA FONDATION NATIONALE DES ARTS GRAPHIQUES ET PLASTIQUES SALOMON DE ROTHSCHILD,464.2776695332948
2022-1641406,JARDIN DE LA RUE REBEVAL,295.22848680878275
2022-1641408,SQUARE EMILY DICKINSON,181.105799865202
2022-1641425,SQUARE D'ESTIENNE D'ORVES,198.2798539406626
2022-1641441,SQUARE DES RECOLLETS,468.1000640436738
2022-1641464,JARDIN LOUISE WEBER DITE LA GOULUE,191.0581298495785
2022-1641470,SQUARE DE LA RUE CURIAL,344.9461608982869
2022-1641472,SQUARE EMILE CHAUTEMPS,190.01915489090325
2022-1641479,SQUARE ERNEST GOUIN,249.41656827417393
2022-1641488,JARDIN RUE DU CHALET,182.78965786904777
2022-1641490,JARDIN RUE DU CHALET,182.78965786904777
2022-1641492,SQUARE EDOUARD VAILLANT,156.60203846006726
2022-1641495,SQUARE DU PASSAGE LEON,317.1131503056663
2022-1641499,SQUARE DE LA VILLA SAINTE-CROIX,247.31497606473073
2022-1641500,JARDIN DE LA BIBLIOTHEQUE THIERS (FONDATION DOSNE),260.1414811020971
2022-1641509,JARDIN DES PETITES RIGOLES,309.92923076165846
2022-1641510,JARDIN LOUISE WEBER DITE LA GOULUE,249.0542732213286
2022-1641513,SQUARE DES RECOLLETS,514.8199536446714
2022-1641515,JARDIN NUSCH ELUARD,169.9829434877289
2022-1641531,SQUARE DES BATIGNOLLES,221.03159645039156
2022-1641536,ESPACE VERT DE LA PLACE DE L'EDIT DE NANTES,358.76446218636954
2022-1641537,JARDIN PIXERECOURT,72.39711297948362
2022-1641544,SQUARE RAYMOND SOUPLEX,289.8093965006446
2022-1641551,SQUARE RUE PETIT,252.09410168392614
2022-1641555,JARDIN NUSCH ELUARD,412.90621364287125
2022-1641560,JARDIN LOUISE WEBER DITE LA GOULUE,249.0542732213286
2022-1641569,JARDIN LOUISE WEBER DITE LA GOULUE,249.0542732213286
2022-1641573,SQUARE SAINTE-HELENE,384.1654755911575
2022-1641574,JARDIN LOUISE WEBER DITE LA GOULUE,249.0542732213286
2022-1641577,SQUARE RAYMOND QUENEAU,247.04739808410073
2022-1641579,TERRAIN DE BOULES AVENUE JUNOT,125.03958252605915
2022-1641592,JARDIN DU 8 RUE DE LA MADONE (JARDIN EVANGILE),97.82153303580517
2022-1641594,SQUARE LOUVOIS,382.7978851358996
2022-1641602,PARC DE BELLEVILLE,280.65356444270634
2022-1641611,SQUARE EMILE CHAUTEMPS,132.29249025311498
2022-1641613,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),168.24778246734542
2022-1641622,JARDIN DE LA RUE NOEL BALLAY,189.0744173879669
2022-1641628,JARDIN DE LA BIBLIOTHEQUE THIERS (FONDATION DOSNE),186.61364113281513
2022-1641629,ESPACE VERT DE LA PLACE DE L'EDIT DE NANTES,358.76446218636954
2022-1641632,JARDIN NELSON MANDELA,585.3087059359403
2022-1641636,SQUARE ALEXIS CLEREL DE TOCQUEVILLE,178.31755862244202
2022-1641640,JARDIN MASHA JINA AMINI,217.83407278143886
2022-1641641,JARDIN SAINT-LAZARE,337.2865304835282
2022-1641643,SQUARE ARISTIDE CAVAILLE-COLL,308.8880561363284
2022-1641644,PARC DES BUTTES CHAUMONT,346.25781269501346
2022-1641649,SQUARE DES RECOLLETS,287.81151028920846
2022-1641651,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),204.58399732544456
2022-1641653,JARDIN DE VITALY,166.0569410838603
2022-1641660,PLATE-BANDES DU BOULEVARD SERURIER ESPACE CANIN,56.24305042091249
2022-1641662,SQUARE LOUVOIS,382.7978851358996
2022-1641664,SQUARE JULES VERNE,335.56008243800824
2022-1641666,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),134.32132954940457
2022-1641674,JARDIN ARNAUD BELTRAME,146.06147077867496
2022-1641676,SQUARE EDOUARD VAILLANT,125.59758578704788
2022-1641679,JARDIN LOUISE WEBER DITE LA GOULUE,249.0542732213286
2022-1641684,SQUARE MARC SEGUIN,325.32707202196303
2022-1641693,JARDIN DE LA FONDATION NATIONALE DES ARTS GRAPHIQUES ET PLASTIQUES SALOMON DE ROTHSCHILD,464.2776695332948
2022-1641700,SQUARE DU PASSAGE LEON,397.69971287478324
2022-1641702,SQUARE EUGENIE COTTON,376.7736289261035
2022-1641711,JARDIN CROMOT-DU BOURG,189.24275302893446
2022-1641724,JARDIN DE LA RUE COMPANS,311.3071265632559
2022-1641728,SQUARE DU PASSAGE MONCEY,112.53576371333178
2022-1641734,JARDIN MARIA VERONE,282.4763301833584
2022-1641741,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,276.75246576153654
2022-1641750,PROMENADE RUE D'AUBERVILLIERS,250.9165170790905
2022-1641751,JARDIN PIERRE SEGHERS,400.18271893110483
2022-1641763,SQUARE DES BATIGNOLLES,407.17075020773797
2022-1641772,PLATE-BANDES DU BOULEVARD SERURIER ESPACE CANIN,226.31880741132025
2022-1641780,PROMENADE PC 17 TRANCHEE PEREIRE,642.663540995758
2022-1641787,SQUARE DE LA RUE CURIAL,323.2950081925687
2022-1641792,SQUARE BERLIOZ,359.99123470715364
2022-1641805,SQUARE JULIETTE DODU,212.33066927054202
2022-1641813,SQUARE DU TEMPLE - ELIE WIESEL,228.05905507842994
2022-1641825,SQUARE DU QUAI DE LA LOIRE,274.78921505308125
2022-1641826,JARDIN DE LA RUE COMPANS,444.13754863343377
2022-1641837,SQUARE EMILE CHAUTEMPS,380.70475618058026
2022-1641850,JARDINS ROSA LUXEMBURG,154.07795340467902
2022-1641868,SQUARE DE LA VILLA SAINTE-CROIX,184.04008479268524
2022-1641869,SQUARE SARAH BERNHARDT,303.3879332122531
2022-1641870,JARDIN DE L'HOTEL LAMOIGNON - MARK ASHTON,281.0029638137382
2022-1641871,TERRAIN DE BOULES AVENUE JUNOT,154.78253781871942
2022-1641880,SQUARE JEHAN RICTUS,297.89687956580195
2022-1641884,SQUARE DES RECOLLETS,55.146769632735044
2022-1641896,SQUARE NADAR,100.19870939225655
2022-1641907,SQUARE ERNEST CHAUSSON,246.3089499906249
2022-1641913,JARDIN DE LA RUE REBEVAL,373.4507183868604
2022-1641921,JARDIN DE LA FONDATION NATIONALE DES ARTS GRAPHIQUES ET PLASTIQUES SALOMON DE ROTHSCHILD,123.89383523327663
2022-1641924,SQUARE LOUISE MICHEL,322.74977623239744
2022-1641925,SQUARE ANTOINE BLONDIN,231.54266810426142
2022-1641933,SQUARE ALBAN SATRAGNE,336.4681335872408
2022-1641936,SQUARE DU QUAI DE LA SEINE,140.45230259486175
2022-1641945,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,237.54858200451096
2022-1641949,SQUARE LOUVOIS,1032.2530437959595
2022-1641957,SQUARE RUE PETIT,132.81778726889507
2022-1641961,SQUARE DES EPINETTES,187.96981479943273
2022-1641984,JARDIN CASQUE D'OR,172.19450779061614
2022-1641995,SQUARE RUE PETIT,269.13567856622325
2022-1641996,SQUARE EMMI PIKLER,89.2645976180709
2022-1642001,SQUARE DES EPINETTES,114.13208212174455
2022-1642006,JARDIN DES PETITES RIGOLES,291.8569652151732
2022-1642016,SQUARE D'ANVERS-JEAN-CLAUDE CARRIERE,339.4639050119157
2022-1642019,SQUARE JEHAN RICTUS,355.11589667073184
2022-1642020,SQUARE DAMPIERRE - ROUVET,331.4166543462609
2022-1642024,SQUARE LOUVOIS,872.8390811001669
2022-1642026,JARDIN MARIELLE-FRANCO,166.8879640195031
2022-1642027,SQUARE CARPEAUX,332.10667362988454
2022-1642027,SQUARE CARPEAUX,332.10667362988454
2022-1642027,SQUARE CARPEAUX,332.10667362988454
2022-1642029,SQUARE DU TEMPLE - ELIE WIESEL,213.01767757764526
2022-1642035,JARDIN NELSON MANDELA,305.59457524037816
2022-1642038,SQUARE JEHAN RICTUS,191.38635662797844
2022-1642054,SQUARE DU PASSAGE LEON,378.2018229426354
2022-1642058,SQUARE MADELEINE TRIBOLATI,124.2852536612395
2022-1642063,SQUARE SAINT-BERNARD - SAID BOUZIRI,207.84603083373992
2022-1642068,JARDIN JANE VIALLE,495.13718343023965
2022-1642079,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),134.39224613238395
2022-1642090,SQUARE SAINTE-HELENE,255.74788084626982
2022-1642091,SQUARE OLAVE ET ROBERT BADEN-POWELL,184.7620712923465
2022-1642093,JARDIN NATUREL-PIERRE EMMANUEL,348.1749535534036
2022-1642097,SQUARE JULIETTE DODU,71.66188574128704
2022-1642099,SQUARE SAINT-LAURENT,208.68178091934425
2022-1642102,JARDIN CASQUE D'OR,129.65675531908997
2022-1642103,SQUARE RUES BELLEVILLE - TELEGRAPHE,154.88599972766792
2022-1642104,JARDIN DES PETITES RIGOLES,309.92923076165846
2022-1642106,SQUARE NADAR,246.66951290570927
2022-1642110,SQUARE DES EPINETTES,347.36001717590943
2022-1642116,JARDIN DES OISEAUX,111.44934534687413
2022-1642119,JARDIN DE NOTRE DAME DE FATIMA,140.96014031253293
2022-1642126,SQUARE EMILE CHAUTEMPS,424.95472441374926
2022-1642127,JARDIN DES RUES DES ORTEAUX - CROIX SAINT-SIMON,436.48959177166563
2022-1642145,JARDIN DU 8 RUE DE LA MADONE (JARDIN EVANGILE),94.63582018741374
2022-1642146,SQUARE MADELEINE TRIBOLATI,293.3071553680669
2022-1642159,PROMENADE PC 19 - THIONVILLE - JAURES,212.04556902643057
2022-1642167,JARDIN DE LA RUE DES COURONNES,531.0419348924597
2022-1642170,JARDIN DU 8 RUE DE LA MADONE (JARDIN EVANGILE),171.08447405580424
2022-1642171,SQUARE LOUISE MICHEL,236.47057025757806
2022-1642172,JARDIN DE L'HOPITAL SAINT-LOUIS,147.9156789953656
2022-1642179,JARDIN RUE DU CHALET,148.78871588259307
2022-1642184,SQUARE PAUL ROBIN,186.28844838346947
2022-1642185,SQUARE SERGE REGGIANI,347.62996161170736
2022-1642186,JARDIN DES PETITES RIGOLES,78.308528904353
2022-1642195,SQUARE EMILE CHAUTEMPS,322.11917710634697
2022-1642197,SQUARE DU REGARD DE LA LANTERNE,132.97614332168362
2022-1642205,JARDIN DES RUES MARONITES - PRESSOIR,84.3468390383897
2022-1642207,JARDIN DE LA RUE COMPANS,224.72948451436275
2022-1642227,SQUARE LOUISE DE MARILLAC,188.46019680230344
2022-1642238,JARDIN DU VER TETU,194.86926222290342
2022-1642248,SQUARE DU PASSAGE MONCEY,327.69188529378573
2022-1642249,PARC DES BUTTES CHAUMONT,337.171141385382
2022-1642253,JARDIN CASQUE D'OR,277.8083757905608
2022-1642264,JARDIN PAULE MINCK,241.46958215020635
2022-1642265,SQUARE JEHAN RICTUS,115.26180404657337
2022-1642277,SQUARE DE LA MADONE,222.54887240706537
2022-1642292,SQUARE D'ESTIENNE D'ORVES,163.55922307464235
2022-1642297,SQUARE LEON SERPOLLET,202.1534275997159
2022-1642302,JARDIN TERESKA TORRES-LEVIN,639.829595807633
2022-1642309,SQUARE ALBERT BESNARD,627.4843696451563
2022-1642310,SQUARE PAUL ROBIN,188.2421991760366
2022-1642312,JARDIN MARIELLE-FRANCO,126.2906364027079
2022-1642313,SQUARE DE LA RUE HENRI HUCHARD,283.62041672855946
2022-1642316,SQUARE EMILY DICKINSON,127.16468813584147
2022-1642317,SQUARE PAUL PARAY,116.39384571968375
2022-1642321,SQUARE SAINTE-HELENE,282.529745645127
2022-1642329,PROMENADE PC 19 - THIONVILLE - JAURES,263.4704077570141
2022-1642333,PROMENADE DU COURS ALBERT 1ER,474.4391176575187
2022-1642339,SQUARE RUES BELLEVILLE - TELEGRAPHE,145.57558064971016
2022-1642347,SQUARE RUE PETIT,169.63618429512968
2022-1642365,SQUARE LOUISE MICHEL,341.9973782912512
2022-1642369,SQUARE DES GRES,204.11142288958436
2022-1642370,JARDIN ANDRE ULMANN,240.63528435047417
2022-1642373,JARDIN PAULE MINCK,316.8107083878133
2022-1642383,JARDIN DES PETITES RIGOLES,78.308528904353
2022-1642387,SQUARE SAINT-BERNARD - SAID BOUZIRI,245.6742972214562
2022-1642392,SQUARE SAINT-GILLES - GRAND VENEUR - PAULINE ROLAND,192.20878750407263
2022-1642394,TERRAIN DE BOULES AVENUE JUNOT,298.4799684418212
2022-1642395,SQUARE SERGE REGGIANI,307.89062967713977
2022-1642403,PARC DE BELLEVILLE,243.65194154471394
2022-1642415,SQUARE LOUISE MICHEL,341.9973782912512
2022-1642415,SQUARE LOUISE MICHEL,341.9973782912512
2022-1642430,SQUARE DES DEUX NETHES,177.61969915091345
2022-1642435,SQUARE MARCEL MOULOUDJI,482.22425607646016
2022-1642436,SQUARE DU PASSAGE LEON,61.05932742101593
2022-1642459,JARDIN DE LA GARE DE CHARONNE,259.7556185168007
2022-1642461,SQUARE DU TEMPLE - ELIE WIESEL,213.12850559962223
2022-1642463,JARDIN DES PETITES RIGOLES,408.09890500787634
2022-1642464,JARDIN PAUL DIDIER,413.4154659344792
2022-1642476,SQUARE D'ESTIENNE D'ORVES,311.0004907017278
2022-1642480,PARC MONCEAU,423.74008392911975
2022-1642485,SQUARE LEON SERPOLLET,80.6188668125632
2022-1642487,SQUARE DES GRES,219.7506983858571
2022-1642488,JARDIN DU VER TETU,194.86926222290342
2022-1642494,JARDIN DE LA GARE DE CHARONNE,349.25896700991484
2022-1642499,SQUARE EMMI PIKLER,136.1033720321537
2022-1642503,SQUARE PAUL PARAY,128.97670427226
2022-1642507,PROMENADE PEREIRE - TERNES / MAILLOT,175.99440111171128
2022-1642508,SQUARE LOUVOIS,311.0912075224858
2022-1642509,SQUARE MONTHOLON,161.21134728995386
2022-1642516,SQUARE DU PASSAGE LEON,363.696771389025
2022-1642522,JARDIN DE L'ILOT RIQUET,287.5975381808308
2022-1642539,PARC MONCEAU,423.74008392911975
2022-1642541,SQUARE JACQUES BIDAUT,483.0483307191313
2022-1642546,SQUARE MARC SEGUIN,266.75994449001433
2022-1642555,JARDIN DE LA RUE DES COURONNES,531.0419348924597
2022-1642562,SQUARE EDOUARD VAILLANT,199.7539843506447
2022-1642567,JARDIN DE LA RUE COMPANS,335.70421056511395
2022-1642571,SQUARE RAYMOND SOUPLEX,183.61001264806634
2022-1642574,JARDINS ROSA LUXEMBURG,154.07795340467902
2022-1642577,SQUARE DU QUAI DE LA LOIRE,307.9520084893823
2022-1642609,SQUARE SAINT-LAURENT,478.1406616766339
2022-1642620,SQUARE HELENE,176.5888513346031
2022-1642624,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,83.49952465702353
2022-1642629,JARDINS ROSA LUXEMBURG,154.07795340467902
2022-1642636,SQUARE MARC SEGUIN,86.83294007908678
2022-1642639,SQUARE DAMPIERRE - ROUVET,81.91258484277473
2022-1642641,SQUARE CARPEAUX,206.5663887903737
2022-1642646,SQUARE ERNEST GOUIN,184.00930761520323
2022-1642650,SQUARE AMADOU HAMPATE BA,210.8060321336906
2022-1642663,SQUARE PAUL ROBIN,90.61753288439088
2022-1642672,JARDIN DE LA RUE COMPANS,370.19133251227055
2022-1642675,SQUARE LEON SERPOLLET,206.73378621674806
2022-1642677,SQUARE D'ESTIENNE D'ORVES,454.8588064749492
2022-1642679,SQUARE EMILE CHAUTEMPS,281.1376600290649
2022-1642681,PROMENADE PEREIRE - GUERSANT / TERNES,285.38913028599035
2022-1642681,PROMENADE PEREIRE - GUERSANT / TERNES,285.38913028599035
2022-1642693,JARDIN GABRIELE BUFFET,282.48620139071755
2022-1642695,SQUARE ALEX BISCARRE,384.43593112096636
2022-1642698,SQUARE DU PASSAGE MONCEY,261.4891897761484
2022-1642706,JARDIN DE LA MAIRIE DU IXEME,131.98759384983342
2022-1642707,JARDIN NUSCH ELUARD,78.58445797518876
2022-1642715,JARDIN DU 8 RUE DE LA MADONE (JARDIN EVANGILE),126.86024554573125
2022-1642718,PROMENADE PC 19 - THIONVILLE - JAURES,208.53524461886394
2022-1642722,SQUARE ERNEST CHAUSSON,510.9413810120683
2022-1642727,JARDIN HENRI SAUVAGE,179.21670431744275
2022-1642734,PARC DE BELLEVILLE,526.9607781333607
2022-1642739,JARDIN DE LA RUE REBEVAL,247.64188952401315
2022-1642743,SQUARE DE LA RUE HENRI HUCHARD,326.85505417371166
2022-1642760,SQUARE D'ANVERS-JEAN-CLAUDE CARRIERE,377.6359198478075
2022-1642782,JARDIN PAUL DIDIER,171.7109591796084
2022-1642790,TERRAIN DE BOULES AVENUE JUNOT,248.7380250285326
2022-1642790,TERRAIN DE BOULES AVENUE JUNOT,248.7380250285326
2022-1642791,JARDIN DE LA BIBLIOTHEQUE THIERS (FONDATION DOSNE),223.83308086829658
2022-1642793,SQUARE DE LA SALAMANDRE,281.51492583386414
2022-1642796,JARDIN D'EOLE,149.09225908886594
2022-1642799,PARC DE BELLEVILLE,184.42610965865643
2022-1642808,SQUARE DU PASSAGE LEON,426.1177873775129
2022-1642812,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),120.21312077668618
2022-1642819,SQUARE DE L'EGLISE NOTRE-DAME DE LA CROIX,179.8926890960492
2022-1642822,SQUARE SARAH BERNHARDT,303.3879332122531
2022-1642824,JARDIN DE LA BIBLIOTHEQUE THIERS (FONDATION DOSNE),233.62041313227385
2022-1642829,SQUARE CHARLES-VICTOR LANGLOIS,228.09591424792373
2022-1642830,PARC DE BELLEVILLE,279.38264785102655
2022-1642832,SQUARE RAYMOND QUENEAU,247.04739808410073
2022-1642838,SQUARE MARCEL MOULOUDJI,482.22425607646016
2022-1642862,SQUARE MONTHOLON,350.91518017581
2022-1642877,SQUARE ALBAN SATRAGNE,255.22446881290517
2022-1642878,JARDIN GABRIELE BUFFET,222.35358241732305
2022-1642882,JARDIN PIERRE SEGHERS,243.7718300526169
2022-1642883,SQUARE SAINT-LAURENT,379.96617169721327
2022-1642891,SQUARE DE LA PLACE DE LA REUNION,100.78189591442154
2022-1642896,SQUARE DU PASSAGE MONCEY,294.21233196853177
2022-1642897,SQUARE LOUVOIS,720.7685184409416
2022-1642900,JARDIN DES RUES MARONITES - PRESSOIR,87.55025327870436
2022-1642902,SQUARE ALEX BISCARRE,356.91086610589065
2022-1642906,PROMENADE PC 20 RUE DE LA MARE,114.7848846675929
2022-1642911,SQUARE ERNEST CHAUSSON,218.10309135952977
2022-1642914,JARDIN DES RUES MARONITES - PRESSOIR,79.57253077795707
2022-1642916,JARDIN SAINT-VINCENT,130.98077925078886
2022-1642920,PROMENADE PC 19 - THIONVILLE - JAURES,328.90442136012297
2022-1642926,PARC CLICHY-BATIGNOLLES - MARTIN LUTHER KING,91.0003010561325
2022-1642927,JARDIN TERESKA TORRES-LEVIN,311.92392121300816
2022-1642928,SQUARE ERNEST GOUIN,126.47795227750235
2022-1642939,JARDIN TERESKA TORRES-LEVIN,566.4395756438207
2022-1642941,SQUARE ERNEST CHAUSSON,222.32670896408104
2022-1642945,SQUARE DU TEMPLE - ELIE WIESEL,307.24489093598464
2022-1642947,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,294.89320300023786
2022-1642951,JARDIN FRANCOISE HELENE JOURDA,259.2712443485454
2022-1642963,JARDIN DES RUES DES ORTEAUX - CROIX SAINT-SIMON,161.7190367730207
2022-1642976,JARDIN DE LA GARE DE CHARONNE,293.8674661187861
2022-1642979,SQUARE MARCEL MOULOUDJI,654.7491326686635
2022-1642981,SQUARE RUE PETIT,184.6268697245955
